Mongolia,245.0,32.7,7.4,2579.0,29.8,469.0,4.1,1.5,6.48,-278.0986533569685,55.4,139.82,15.6,94.6,5.0,285.0,55.1,20.6,6.0,6.621456244821466,43.67,1.3,4815.0,1769.0,71.50732296828242,34.1,4007.0,21.8,2.83,0.739,26.0,154.0,01.70,194.0,68.1,18.0,67.88358621230758,14.0,108.8,-1.975839913833446
Tunisia,97.0,32.8,1.9,3450.0,32.7,673.0,6.6,1.09,6.59,231.88270873593774,55.4,114.47,16.9,39.8,97.8,720.0,0.0,26.9,4.8,0.0068,43.92932558417726,0.1,2986.0,2000.0,93.0,34.3,3318.0,52.2,2.15,0.731,28.7,194.0,19.20,710.0,77.0,3.2,45.787278275921295,13.0,25.5,2.4998158005218345
Costa Rica,43.0,49.3,4.8,3029.0,32.6,1541.0,7.4,0.96,8.16,6.6,65.3,183.28,8.6,90.4,0.0,2158.0,0.0,25.7,11.2,0.017,47.93,82.0,37476.686437807715,6145.0,79.0,18.0,12077.0,68.1,1.72,0.809,25.7,374.0,24.80,279.0,80.8,7.6,28.0,12.0,40.4,1.4574684292637015
Iceland,81.0,26.1,9.1,3654.0,37.1,4789.0,7.5,0.77,9.37,10.3,77.1,225.82,2.0,75.63367258360874,0.2,1767.0,0.4,21.9,1.5,-1.8682478860867997,202.40901574253792,72.3,206905.58400131995,20880.089941173173,36.78903676382676,30.2,63644.0,88.9,1.72,0.959,32.7,33.0,-0.70,4622.0,82.3,11.2,40.0,15.0,84.8,2.722162869067975
Ethiopia,32.0,35.0,2.8,2338.0,19.8,70.0,4.7,2.43,3.38,234.0,53.6,44.14,50.7,13.6,31.3,240.0,0.0,4.5,8.8,0.00068,112.2833920499429,75.0,-21283.29878887898,247.8865396643032,102.45126038345452,6.8,840.0,16.2,4.05,0.498,21.3,99.0,22.20,52.0,68.7,9.5,83.80192418966895,9.0,7.9,1.0207625800106994
Kenya,26.0,40.8,3.4,2197.0,20.0,187.0,5.2,2.49,5.05,73.3,55.1,94.86,43.2,54.0,11.2,300.0,0.0,7.1,4.0,0.002,36.72870549798313,85.1,80655.28600818351,702.0,94.0,19.3,1879.0,16.7,3.37,0.575,20.2,81.0,24.75,86.0,66.1,11.0,21.677952815570265,8.0,14.3,-1.1668218068546592
Papua New Guinea,111.0,41.9,1.2,2359.56614082376,24.0,91.0,2.7353086073149733,2.01,6.1,132.53576557399902,58.4,12.543357396763923,44.8,33.0,0.0,122.0,0.0,21.3,5.539224750501795,4.792494194912198,26.946352407129893,97.0,4081.0,2086.0,115.30244828937091,54.1,2640.0,9.3,3.48,0.558,21.4,62.0,25.25,25.0,65.3,3.6,52.16692489189394,7.0,73.0,0.5838987751814022
Trinidad,76.0,40.3,8.4,2991.0,37.8,1666.0,3.1,0.26,7.16,171.4315856457947,57.0,103.8,17.5,82.8,5.8,28594.55789922399,0.3,18.6,30.6,1.780379260360796,79.89,57.6,43748.0,4615.0,92.0,17.96320547541218,15286.0,69.4,1.7,0.81,29.2,292.0,25.75,320.0,76.1,8.3,12.497779556655729,9.543296820327024,57.8,2.6543671525131005
Ghana,30.0,43.5,2.7,3035.0,21.4,178.0,3.6,2.16,6.5,32.9,57.5,9.08,46.2,34.9,19.9,28.0,0.0,10.9,2.1,0.08144249310791096,51.93,71.2,5835.0,433.0,95.0,7.0,2206.0,45.9,3.77,0.632,21.7,43.0,27.20,136.0,66.3,10.5,46.090904409039396,12.0,9.9,-0.04281387000084358
Bahrain,66.0,48.563108751524084,1.9,2921.4075453728824,32.9,2038.0,2.3,4.26,2.49,-2768.2892486772953,66.4,61.5807374108455,6.9,42.3,73.7,40.0,2.5,29.8,0.5,4.501322407441224,58.53,15.0,116433.0,14473.21024470365,94.0,22.2,19925.0,97.8,1.94,0.875,26.3,234.0,26.80,710.0,75.8,7.2,-1.5460802502753666,15.0,70.7,-19.61491776759723
Oman,35.0,43.45324900301301,0.8,2940.0,26.2,1126.0,6.8,4.08,3.0,-657.8473045841429,61.0,152.28,11.4,41.9,86.0,7.0,0.8,27.0,0.3,5.00082688440758,57.53,6.5,214450.0,10263.0,96.0,7.6,12409.0,82.2,2.78,0.816,24.8,45.0,25.60,562.0,73.9,4.5,16.989703717984312,9.0,49.8,-3.90251242633244
Estonia,89.0,30.8,11.6,3247.0,43.7,2442.0,5.2,-0.23,7.84,15.2,76.6,284.85,2.4,99.7,0.0,3916.0,0.0,21.2,3.2,0.013,78.58,45.0,-84656.04690567439,7897.0,16.0,46.0,23106.0,86.8,1.58,0.89,30.4,173.0,02.00,2865.0,78.9,12.0,41.0,14.0,67.4,0.719514655071678
Guatemala,28.0,48.3,2.4,2551.0,23.2,514.0,2.8,1.94,4.97,315.0,62.6,46.6,24.5,50.7,0.0,1042.0,0.0,21.2,22.5,0.0061,37.41967394059873,87.0,369.0,3924.0,88.0,14.3,4332.0,66.7,2.78,0.627,21.3,139.0,23.45,24.0,72.0,6.2,85.38173137619596,11.780548067949447,23.8,3.6242436563293188
Panama,157.0,49.8,7.9,2851.0,30.1,2511.0,4.1,1.55,7.18,34.830331544673754,67.2,70.29,14.9,80.9,0.7,940.0,0.2,22.7,11.1,0.068,125.25,92.0,46935.29768940926,3819.0,88.0,13.4,12269.0,54.5,2.42,0.805,21.6,420.0,25.40,182.0,79.3,2.9,4.577143081305977,12.0,54.5,-0.8325185425845705
Jamaica,122.0,35.0,4.2,2792.0,29.4,621.0,5.4,0.29,7.13,1666.9759049755185,68.6,91.13,13.9,66.6,0.2,-45280.577174257254,0.0,24.7,44.7,0.0034,37.95,65.3,-39468.182627736795,2402.0,70.0,17.4,4665.0,49.9,1.95,0.709,33.2,137.0,24.95,175.0,76.0,2.3,39.72088398884169,10.60934824052564,56.8,11.494210407594725
Georgia,128.0,34.5,9.8,2835.0,38.6,1026.0,3.8,-0.27,5.31,760.0,75.9,149.26,9.6,99.1,10.7,581.0,8.494363319010468,21.7,2.2,0.01,146.61679161391453,88.6,80.0,93.0,81.0,32.8,3984.0,91.7,2.05,0.802,26.6,245.0,05.65,511.0,73.3,7.7,84.74759203850279,14.0,26.0,8.2807601639046
Paraguay,54.0,43.5,7.2,2768.0,29.7,957.0,3.4,1.25,6.18,62.21123984222595,61.8,75.72,19.4,77.8,0.0,1007.0,0.0,20.3,6.7,0.0074,56.89,96.0,-2773.774872098904,4055.0,92.0,29.1,4950.0,62.1,2.38,0.717,22.7,241.0,23.55,55.0,75.8,6.2,52.70307319738352,14.0,70.3,1.791394883680442
Tanzania,34.0,40.5,9.4,2373.0,18.2,104.0,3.4,3.06,5.1,277.1559664403617,60.2,40.29,50.3,43.5,35.2,172.0,0.0,8.4,6.5,-1.021441242936902,89.14942861486031,61.4,21568.82731839834,209.0,89.0,27.8,1115.0,47.2,4.77,0.549,18.9,59.0,22.35,37.0,67.3,8.2,96.51539222047565,7.0,10.0,3.0021580439763005
Uzbekistan,24.0,35.3,2.7,3011.0,30.1,374.0,6.3,1.41,2.12,1303.9089869123359,53.3,130.81,17.4,99.8,88.7,1003.0,0.0,16.6,1.1,0.02,39.2,2.6,1418.0,1041.0,55.0,24.9,1724.0,49.0,2.9,0.727,22.4,68.0,12.05,99.0,73.0,8.3,25.12358241022156,13.0,20.7,9.520274603636459
Nigeria,2.0,35.1,13.4,2572.0,18.6,161.0,5.94,2.58,4.1,1658.0,57.3,7.91,117.2,21.6,48.0,1314.0,0.0,8.9,34.5,0.00068,214.33,45.9,7051.0,901.0,77.0,9.3,2085.0,63.8,5.25,0.535,21.2,32.0,27.00,63.0,62.6,6.9,153.91649758385086,7.0,8.6,14.41098513261301
El Salvador,56.0,38.8,3.7,2696.0,27.7,751.0,3.8,0.52,5.9,519.6943600024997,61.8,124.34,13.3,65.7,0.28,661.0,0.0,24.6,37.2,0.00068,-16.119103397381537,81.9,-92987.11281320074,3650.0,77.0,15.9,3799.0,31.6,2.0,0.675,22.5,572.0,24.45,16.0,75.0,6.1,32.00214370052461,12.0,21.4,3.3055193067102318
Laos,53.0,38.8,10.4,2758.0,24.0,174.0,2.9,1.45,1.77,919.2882121898087,57.4,2.92,45.5,58.6,0.0,88.0,66.1,5.3,-1.473384172023124,-4.574083290641345,43.98,2.2,-1129.8742457002227,1732.0,96.0,52.5,2623.0,23.6,2.58,0.607,20.5,130.0,22.80,42.0,68.5,6.0,139.1700563316311,15.0,15.0,8.549612506830677
Nicaragua,83.0,46.2,5.2,2582.0,27.3,491.0,4.3,1.07,3.6,471.4805257600856,57.7,85.16,16.6,49.2,0.0,27.0,0.0,23.7,7.2,-1.320355961699625,20.927031393828884,84.6,15343.499204742344,1506.0,70.0,22.542104892071084,1905.0,25.3,2.35,0.667,20.6,332.0,24.90,21.0,75.0,4.7,38.07488950483952,13.0,14.9,2.3073366262539574
Zimbabwe,77.0,50.3,4.8,1908.0,20.5,180.0,6.1,2.28,3.16,848.0,40.4,31.9,54.6,81.1,0.7,232.0,0.0,15.5,7.5,0.0014,56.98170277072779,87.0,161672.25732416427,1016.3021126404965,88.0,21.0,1466.0,28.0,3.46,0.593,19.9,127.0,21.00,71.0,60.7,23.6,62.09736180147546,7.0,15.2,6.973568855299624
Luxembourg,22.1,34.2,13.0,3465.0,39.5,6212.0,4.0,1.27,8.68,37.5,75.9,255.3,2.8,140.98354152379216,2.3,2000.0,0.0,22.6,0.2,0.0047,154.26,72.4,316324.5351126114,32103.0,39.0,31.0,117182.0,89.3,1.37,0.93,31.1,83.0,08.65,3554.0,82.4,8.6,50.0,18.0,141.7,9.552419297547218
Albania,66.0,30.8,7.5,3360.0,34.3,896.0,4.0,0.13,6.08,963.6669286062938,66.5,303.72,9.7,86.9,58.8,390.0,0.0,21.7,2.1,-1.7006338037752657,45.25,17.0,5687.0,3709.0,50.0,35.0,5181.0,73.7,1.58,0.796,24.0,164.0,11.40,216.0,78.0,3.7,53.160397252875114,14.0,38.2,8.794529373587253
Cambodia,57.0,37.9,6.7,2492.0,26.4,265.0,1.9,1.49,3.1,78.59124864423438,57.8,3.47,26.6,53.1,2.0,14285.757337381976,97.9,3.9,1.8,-0.13576652054911875,54.415639431788804,1.0,-47849.87038279741,686.4810345646401,96.0,42.3,1513.0,32.8,2.45,0.593,21.0,220.0,26.80,34.0,70.1,5.5,166.36862636850378,14.0,13.9,2.0656268187968516
Mozambique,72.0,54.0,2.4,2103.0,17.0,107.0,6.5,2.86,3.51,246.0,48.6,4.79,74.2,26.0,18.9,19384.928502746945,0.0,7.2,3.5,3.2658926144475213,57.08711754806586,56.1,-30408.562276365585,550.0,86.0,29.4,449.0,19.2,4.71,0.446,18.7,63.0,23.80,20.0,58.1,23.2,110.65852615192891,16.0,5.6,2.2838035412550406
Zambia,45.0,57.1,4.8,2002.0,16.9,177.0,1.3,2.97,4.86,-179.6397593661186,53.6,9.71,61.7,52.3,1.0,36305.099575840315,0.0,8.1,5.4,0.5921202835599875,71.58282615893927,95.5,48331.47261847867,596.0,95.0,19.9,985.0,24.4,4.5,0.565,18.7,123.0,21.40,44.0,62.5,14.4,43.64107590607209,8.0,11.9,-2.5312721716818274
Honduras,38.0,48.2,4.0,2673.0,24.4,412.0,6.0,1.63,5.36,1235.0,60.2,91.33,16.8,66.3,0.3,102.0,0.1,21.4,36.3,-0.4184160399654271,-64.23470905146553,88.0,-70848.0684907132,2420.0,82.16959983833918,20.63544489324716,2406.0,29.0,2.39,0.621,21.2,237.0,23.50,37.0,71.9,2.6,26.668883381248875,11.566033401561421,24.7,7.719320712987694
Kyrgyzstan,112.0,29.0,6.2,2729.0,27.3,268.0,6.1,1.44,4.21,1057.6098579235295,54.80650504181621,210.92,18.3,92.5,85.0,1455.0,0.0,16.6,2.2,0.0027,48.12,14.2,104.0,162.0,72.0,31.4,1186.0,35.4,3.0,0.692,21.8,161.0,02.10,76.0,74.2,8.3,48.584547046883074,14.0,39.0,8.419041996168094
North Macedonia,73.0,33.0,6.321017548489819,3072.0,39.0,1065.0,3.3,0.08,5.89,155.30076100998804,71.1,157.93,6.1,78.5856313488788,33.3,24743.01075872543,0.0,22.4,1.2,0.00068,37.2,70.7,27724.802351612656,2418.0,76.0,43.71057480536274,5886.0,75.6,1.3,0.77,26.0,105.0,09.80,540.0,74.8,7.2,48.647501975621964,14.0,35.4,2.5415022234094673
Cameroon,24.0,46.6,8.9,2733.0,18.5,138.0,3.1,2.56,2.77,389.0,52.4,15.27,74.8,26.1,30.0,14676.181499613682,0.0,11.4,1.4,-2.4057316666023754,115.96871580099071,73.0,2596.0,785.0,96.0,12.8,1502.0,20.5,4.44,0.576,19.0,124.0,24.60,86.0,62.4,15.9,69.42027831938908,10.0,14.4,2.516507441824044
Yemen,21.0,36.7,0.1,2154.0,18.37162340544034,-194.48177764618322,5.2,2.33,1.95,1294.0,45.71454387652048,43.97,58.4,13.7,97.2,1440.8527550550643,0.0,17.1,6.8,0.46162176771422736,77.37690004300111,0.01,2080.0,2369.373438498971,98.0,27.3,937.0,22.9,3.61,0.455,23.0,53.0,23.85,35.0,66.6,7.1,133.5529012024026,7.0,14.7,11.036792569063415
Iran,2.0,40.9,1.0,3087.0,31.7,1115.0,4.0,1.04,2.2,1.9,51.1,46.69,13.9,36.8,99.4,102691.0,0.0,25.8,2.5,0.064,109.0062322886854,0.95,29617.0,7587.0,78.0,21.5,11183.0,88.8,2.14,0.774,23.8,228.0,17.25,863.0,77.3,5.1,66.80514116958769,12.0,23.1,2.3
Azerbaijan,22.0,33.7,0.8,3149.0,32.6,507.0,2.5,0.98,2.68,725.0,65.4,152.07,20.4,98.4,97.3,542.0,0.0,19.9,2.3,0.049,11.648857817148155,3.1,69648.0,2118.0,36.0,28.7,4202.0,75.3,1.7,0.745,23.7,208.0,11.95,174.0,71.4,4.0,29.545602057624777,14.0,15.9,6.073404662797862
Moldova,70.0,26.0,15.2,2383.0,37.7,827.0,6.7,-0.24,5.78,760.0196430328842,59.1,155.18,14.4,95.8,0.4,4245.175290322804,-13.324095991320497,18.9,4.1,0.013,114.01,95.3,56271.77584479927,1883.0,21.0,25.3,2954.0,100.7,1.28,0.767,25.8,182.0,09.45,211.0,73.3,12.2,73.83941030795155,14.0,22.7,7.501068657326628
namibia,64.0,59.1,9.8,2469.0,21.8,874.0,8.4,2.12,6.52,869.6831141072416,58.7,73.05,42.4,56.7,0.4,106.0,0.0,17.2,11.9,0.00068,112.77084569881583,90.0,-3423.805679212761,1964.802863594312,92.0,25.6,4215.0,36.9,3.29,0.615,29.2,295.0,19.95,205.0,64.6,13.5,44.68368315874196,7.0,34.0,6.012286230838282
Bolivia,33.0,43.6,4.8,2412.0,25.3,573.0,7.3,1.47,5.08,909.456609913977,42.3,46.04,26.0,67.5,0.0,1578.0,0.0,20.2,6.2,0.0034,51.923717764525236,89.0,2681.0,4071.0,89.0,32.1,3133.0,40.1,2.65,0.692,24.1,164.0,21.55,38.0,72.1,6.8,43.640779717788675,14.0,50.0,6.885077480804932
Uganda,24.0,42.7,9.5,1981.0,15.7,95.0,2.6,3.23,4.94,143.0,59.7,37.27,45.8,36.1,14.0,288.0,0.0,5.3,9.7,-0.5950217420988526,35.26150540170727,88.6,-67234.092386503,426.0,93.0,24.7,846.0,22.2,4.7,0.525,18.2,124.0,22.80,53.0,66.7,10.4,76.39836397885323,12.0,11.7,0.07265034384219415
Senegal,42.0,38.1,0.7,2545.0,19.4,153.0,4.8,2.77,5.67,121.5065255643226,56.3,16.86,45.3,21.5,97.2,-7104.106062355277,0.3,8.8,0.3,3.2679074183602577,69.89433052453944,4.2,-28627.36683603417,686.0,96.0,14.3,1458.0,27.8,4.49,0.511,22.2,68.0,27.85,54.0,68.6,11.0,86.312175784193,13.0,17.7,0.9327996037296957
Armenia,102.0,25.2,5.5,2997.0,36.6,1356.0,2.3,0.15,5.35,290.0595538920197,67.7,209.03,11.8,98.9,0.03,396.0,0.0,20.2,1.8,0.00068,75.29028526283878,97.9,45787.830087415,1787.0,79.0,32.0,4266.0,73.2,1.76,0.759,26.3,74.0,07.15,396.0,76.0,2.7,57.91316220804012,14.0,27.7,3.5787302747659995
Myanmar,17.0,30.7,4.8,2673.0,28.008114009275303,229.0,2.2,0.9,3.04,769.4660562946415,53.6,31.48,44.7,58.2,4.290621600046961,3660.0,89.9,5.658452660406816,2.3,-2.808140245124842,111.29764169680823,6.2,138.0,691.0,96.0,66.9,1292.0,30.4,2.12,0.585,20.5,171.0,13.05,18.0,69.1,3.0,184.40161020832898,7.0,10.7,8.472565585474506
Syria,24.0,37.5,0.3,2883.315666816763,23.5,102.06119392765868,5.1,0.2,1.43,3753.0,53.66738420314512,111.43,21.5,39.0,86.0,1138.0,6.4708931589822,27.8,0.9,0.00068,83.19123225478882,10.0,1544.0,96.0,89.0,34.90548051242298,890.0,29.3,2.73,0.577,26.3,60.0,17.75,40.0,72.7,2.1,152.97090517090567,10.0,21.2,30.645310665309484
Gabon,35.0,38.0,11.5,2633.0,21.0,401.0,2.7,2.17,3.54,66.54630620671333,56.3,30.16,42.5,60.6,10.0,1020.0500706561143,-4.211226766282579,15.0,4.8497295637752345,-0.8082158703500841,64.71094750937914,88.0,78388.0,3246.0,74.69469560937318,10.513457766038364,6789.0,44.4,3.87,0.706,20.4,241.0,25.05,85.0,66.5,13.1,26.10372083274379,13.0,46.0,0.4269484431443038
Bosnia and Herzegovina,23.0,33.0,6.4,3307.0,43.3,1297.0,3.8330920090278875,-0.22,4.84,371.66906186072765,61.9,174.03,5.9,86.0,50.7,48817.56205329075,2.502615527741007,17.9,1.2,0.0034,44.85,45.94,-24828.055117469077,3949.0,75.0,46.6,6035.0,70.9,1.24,0.78,27.1,83.0,09.85,474.0,76.8,8.3,44.09922239183031,14.0,21.4,4.281321330068626
Barbados,100.0,42.09162208049613,9.6,2956.0,39.5,1080.0,4.7,0.24,6.004742570120259,317.8173259456312,64.7,110.48,12.7,98.5,1.5,-19075.192084525363,0.0,23.1,9.8,0.00068,105.71,74.0,3546.0,6500.0,58.28047266022937,10.2,15449.0,83.1,1.63,0.79,31.8,296.0,26.00,542.0,76.0,0.3,25.603231143302168,12.462111424887611,88.7,3.784147437382109
Montenegro,151.0,36.8,8.0,3500.0,39.6,1769.0,5.13656639036445,0.04,5.77,81.32077121837665,60.5,349.21,2.3,93.9,19.1,20395.350539499836,0.0,23.3,2.9,-0.3282990534087826,64.44,78.8,12642.183386948658,6387.0,71.0,38.7,7626.0,80.4,1.75,0.832,28.6,172.0,10.55,1006.0,75.9,16.2,51.44155802608623,14.0,41.834079982056295,2.962750720194369
Madagascar,41.0,42.6,1.9,1938.0,20.3,68.0,2.8,2.67,5.7,-344.75280369737993,56.6,24.84,50.6,49.4,10.0,119.0,0.0,5.3,4.306335984937498,0.00068,41.4,85.0,-74703.9425305269,376.0,93.0,46.7,470.0,8.7,3.98,0.501,18.4,102.0,22.65,15.0,65.3,9.2,49.795468701148465,13.0,17.6,-4.1842332111983715
Algeria,2.0,27.6,0.9,3322.0,28.9,741.0,4.3,1.67,3.77,-68.74058214466368,46.2,141.53,23.3,19.5,99.0,3955.0,0.0,27.4,1.3,1.7542206047778564,78.5684602093686,0.01,24959.0,1777.0,95.0,22.2,3368.0,59.6,2.94,0.745,28.2,153.0,22.50,176.0,77.1,2.6,63.85186892603001,13.0,18.4,0.8270438908402022
Mali,26.0,36.1,1.3,2873.0,16.1,84.0,3.1,2.99,3.93,164.0,58.1,98.68,94.0,13.6,95.0,14.0,0.0,8.6,-0.5397416805822388,5.3330862552085705,94.41997608093277,2.4,-21510.52183052679,616.0,95.0,16.3,856.0,10.8,5.69,0.428,18.8,33.0,28.25,16.0,62.8,8.0,114.42534627393228,13.0,19.0,1.8591713577989468
Mauritania,76.0,32.6,0.0,2877.0,21.0,188.0,2.6,2.69,3.92,350.38761964286596,55.7,160.82,72.9,26.6,100.0,-22922.495081675646,-4.132868868951093,12.7,2.4119958601463694,2.974185830166231,87.78223496294402,0.14,69095.39636229828,982.0,97.0,21.3,1702.0,19.9,4.45,0.556,19.0,53.0,27.65,20.0,68.4,5.5,78.03292643470569,7.0,29.9,3.073070661842528
Libya,9.0,34.80235982460991,0.0,3025.0815853083727,25.8,747.0558765663463,2.3,1.33,1.95,405.0,55.486895552145576,75.0,11.5,24.2,97.0,26.0,0.3,32.5,-4.031115380518692,0.47507606533785385,28.109132915716714,2.7,181710.0,1169.0,101.68217130961115,24.059505263206013,4243.0,20.6,2.17,0.718,29.2,139.0,21.80,97.0,75.8,4.5,22.889855767423157,14.0,28.6,2.297160717498568
Nepal,16.0,32.8,2.0,2769.0,25.3,172.0,5.2,1.09,5.22,398.0269576388778,53.8,52.1,30.8,20.8,4.2,110575.5573372586,10.3,4.1,2.3,-0.7839107197095192,65.80663369634874,0.9,-96361.86523412116,1524.0,93.0,64.5,1135.0,53.9,1.84,0.602,20.1,86.0,08.10,84.0,70.9,9.8,115.85078371817981,10.0,10.0,5.730767856554302
Burkina Faso,26.0,47.3,8.2,2737.0,17.9,105.0,4.2,2.87,3.73,335.0,59.4,29.79,87.5,8.4,63.8,12.0,0.0,5.6,1.3,-0.9061809963476755,99.36008234185715,22.0,-34327.72162548301,750.0,88.0,29.8,831.0,13.8,5.03,0.449,17.9,37.0,28.29,30.0,62.7,14.4,111.60946086521382,13.0,11.2,2.6909376793001334
Niger,36.0,37.3,0.5,2601.0,14.8,65.0,3.5,3.81,3.29,-50.085443599489736,51.6,58.92,80.4,13.7,98.3,-14810.189802035282,-0.41899164919269793,5.5,4.4,7.580550008073676,80.28900497656468,0.5,324.0,650.0,98.0,9.7,568.0,8.7,6.74,0.4,17.2,47.0,27.15,8.0,63.3,10.1,120.90462443892137,13.0,11.2,0.3955161615834166
Seychelles,180.0,32.1,13.8,2784.3713085142963,36.8,1395.0,4.4,0.5,6.4424521450629175,190.99184856414422,61.4,79.23,14.2,71.5,1.1,-7871.33582486253,0.0,14.0,12.5,-1.8378668633188484,82.27746774902346,94.7,291.8736734080594,3282.0,72.04711383856575,28.7,10767.0,52.3,2.29,0.785,25.2,324.0,27.15,1119.0,73.3,7.7,4.386287366618305,7.0,51.1,0.3073742650801856
Rwanda,29.0,43.7,9.0,2188.0,19.7,141.0,3.1,2.36,3.1,-680.8487780605874,71.1,7.23,34.3,24.3,4.8,30639.424410404754,10.022743884609987,5.8,2.6,0.4029073959082812,113.02444808924031,93.6,-159067.6024185607,-2340.3978684921967,95.0,24.8,798.0,19.7,3.93,0.534,20.6,511.0,17.85,55.0,69.1,9.5,73.6147101410293,14.0,4.4,-6.003496237189155
Benin,26.0,37.8,3.0,2755.0,17.0,77.0,4.0,2.73,4.58,-43.71296518459985,55.3,8.4,90.3,7.0,27.7,84.0,0.0,9.6,1.1,1.971736067014188,118.42027130523672,42.8,26597.3242385622,865.0,93.0,16.7,1254.0,12.1,4.7,0.525,18.7,70.0,27.55,50.0,63.4,12.7,88.46977441998972,13.0,16.2,-0.47178758929304543
Tajikistan,38.0,34.0,3.3,2109.0,25.3,245.0,5.2,2.06,1.94,1225.532407832653,55.6,54.54,33.8,98.1,97.9,132.0,0.0,14.2,0.9,1.1049191712284046,49.76521536995142,1.4,33.0,265.0,85.0,28.68244605252942,838.0,20.1,3.52,0.685,22.5,121.0,06.40,34.0,69.5,5.3,12.564346742066448,14.0,8.7,7.4202962837231725
Bhutan,108.0,37.4,0.6,2929.612636090698,29.1,364.0,6.6,1.18,5.71,0.0,62.9,28.760267744835737,28.5,14.9,0.2,59088.78710768229,74.7,6.4,2.5,1.2032738599985695,176.46369145193262,1.0,-26219.14638507273,609.0,103.38827340327359,49.2222354397159,3218.0,50.0,1.93,0.666,22.8,145.0,07.40,265.0,73.1,5.1,154.3963163508551,10.0,3.0,2.020432484741405
Haiti,24.0,41.1,5.8,2121.0,24.1,137.0,2.5,1.2,4.22,34.0,52.7,18.98,62.8,8.5,0.0,-16560.64460983203,0.0,22.7,6.7,-0.5994147105784577,70.63978708668174,96.0,78876.32664589288,1014.0,85.0,12.3,1360.0,11.8,2.84,0.535,23.7,97.0,24.90,11.0,64.1,11.2,77.88721313472895,12.636413473602001,15.3,-1.0826210247141557
Malawi,39.0,38.5,3.7,2392.0,16.8,104.0,4.0,2.87,5.74,63.51864468669328,51.4,7.98,41.6,35.1,20.0,117.0,0.0,5.8,1.8,-1.4318211186057548,27.17325111194714,81.95,28029.89854161258,266.0,97.0,24.1,615.0,12.9,4.05,0.512,17.9,71.0,21.90,50.0,65.6,10.6,53.492834863526696,7.0,5.1,-0.7105928248411617
Chad,18.0,37.5,1.5,2115.0,16.1,72.0,2.9,3.01,1.55,209.0,49.9,20.63,113.8,7.0,58.0,-5296.348868059984,0.0,6.1,10.2304880133592,4.9907930825130755,143.94447087922424,35.0,5228.0,1298.0,95.0,13.9,679.0,5.6,5.55,0.394,18.8,59.0,26.55,4.0,59.6,13.2,136.84886055106222,13.0,14.3,2.0350631861271085
Botswana,8.0,53.3,8.4,2342.0,25.7,929.0,7.8,1.79,7.62,600.5071746745534,69.5,117.74,41.6,40.7,0.4,158.0,0.0,18.9,15.2,0.00068,75.17610631677337,71.6,-4117.757378645154,1933.0,77.0,33.2,6711.0,36.7,2.8,0.693,26.4,208.0,21.50,332.0,62.2,20.2,21.828615270842306,8.0,27.3,2.6875833878494335
Cape Verde,99.0,42.4,5.7,2541.0,26.8,347.0,5.2,1.25,7.65,-578.1809064289546,65.1219295268371,115.64,14.9,36.8,2.0,14399.12248123865,-2.0739607666326236,11.8,6.5,-0.4859519357126718,63.366162835684236,89.1,-42538.181463893416,1673.0,80.63452904230019,20.6,3064.0,45.70666469547126,2.21,0.662,21.5,296.0,23.30,119.0,74.20317877825713,15.2,45.852090773530705,16.0,26.3,-4.502692283337806
Sierra Leone,36.0,35.7,5.7,2369.0,19.1,137.0,4.6,2.12,4.86,637.4090760259551,47.5,7.0,109.2,3.7,78.6,-3371.3213853499037,0.3,8.7,1.7,-1.890500616701952,100.99411952012463,15.45,-25098.20156421556,575.0,94.70807694607679,43.7,475.0,11.9,4.08,0.477,23.1,60.0,26.05,25.0,60.8,11.3,116.79762144607933,14.0,6.1,4.93743634977382
Djibouti,71.0,41.6,0.5,2694.0,24.9,110.0,8.4,1.51,2.71,1555.5704840756666,47.1,59.81,57.5,22.480283260354938,97.0,6294.670622537233,-2.672771645797468,13.5,10.929137402833781,-0.3745416317097323,81.00569682355967,6.0,20658.24856907045,1009.6797305366817,96.0,32.29817922715321,3465.0,48.2,2.63,0.509,26.9,71.0,28.00,36.0,65.8,11.9,122.30052184254315,13.0,17.1,14.204360632871353
Guinea,20.0,29.6,1.3,2746.0,19.1,95.0,2.2,2.57,3.08,254.23881240795254,55.7,20.62,98.8,13.1,89.1,4326.760738871468,0.0,7.7,2.7984381272551175,1.1588805579032542,102.50664147827479,8.9,28637.395133424376,828.7134769477416,96.0,24.47011290001305,1179.0,10.7,4.55,0.465,19.8,28.0,25.70,11.0,61.0,12.3,104.21461025711515,10.0,6.5,2.287594837305334
Belize,75.0,49.8,6.7,2775.0,23.9,426.0,7.4,2.05,6.741805239483098,430.8162772085325,55.4,80.3,12.3,44.8,0.2,-23182.490094883775,0.5,24.1,25.7,-1.3826043408626125,49.44,76.7,2391.0,5850.0,62.0,15.0,3988.0,44.1,2.25,0.683,28.6,307.0,25.35,114.0,74.4,7.7,24.63070363272884,7.0,74.7,2.0577328535535626
Afghanistan,7.0,32.36409554961462,0.2,2040.0,19.5,300.0,4.1,2.41,2.85,1180.0,51.5,62.23,60.3,20.3,99.7,2795.0,0.0,5.5,6.7,5.568321210126619,46.44054035001784,0.02,-139075.28658550547,858.0,97.0,36.9,508.0,10.1,4.18,0.478,15.5,87.0,12.60,9.0,63.2,6.0,96.6245588457332,12.0,22.607040885393843,7.9462304943506625
